@relation LoLDiamondData
@attribute gameId real
@attribute blueWins real
@attribute blueWardsPlaced real
@attribute blueWardsDestroyed real
@attribute blueFirstBlood real
@attribute blueKills real
@attribute blueDeaths real
@attribute blueAssists real
@attribute blueEliteMonsters real
@attribute blueDragons real
@attribute blueHeralds real
@attribute blueTowersDestroyed real
@attribute blueTotalGold real
@attribute blueAvgLevel real
@attribute blueTotalExperience real
@attribute blueTotalMinionsKilled real
@attribute blueTotalJungleMinionsKilled real
@attribute blueGoldDiff real
@attribute blueExperienceDiff real
@attribute blueCSPerMin real
@attribute blueGoldPerMin real
@attribute redWardsPlaced real
@attribute redWardsDestroyed real
@attribute redFirstBlood real
@attribute redKills real
@attribute redDeaths real
@attribute redAssists real
@attribute redEliteMonsters real
@attribute redDragons real
@attribute redHeralds real
@attribute redTowersDestroyed real
@attribute redTotalGold real
@attribute redAvgLevel real
@attribute redTotalExperience real
@attribute redTotalMinionsKilled real
@attribute redTotalJungleMinionsKilled real
@attribute redGoldDiff real
@attribute redExperienceDiff real
@attribute redCSPerMin real
@attribute redGoldPerMin real
@data
4495748526.0,0.0,53.0,2.0,0.0,8.0,5.0,12.0,2.0,1.0,1.0,0.0,17008.0,6.6,16893.0,203.0,44.0,1280.0,370.0,20.3,1700.8,17.0,3.0,1.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,15728.0,6.4,16523.0,245.0,42.0,-1280.0,-370.0,24.5,1572.8
4499426958.0,0.0,16.0,2.0,1.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,15538.0,6.8,16787.0,207.0,46.0,-707.0,-1088.0,20.7,1553.8,41.0,2.0,0.0,7.0,5.0,11.0,0.0,0.0,0.0,0.0,16245.0,6.8,17875.0,208.0,41.0,707.0,1088.0,20.8,1624.5
4468449125.0,1.0,17.0,3.0,1.0,7.0,6.0,10.0,1.0,1.0,0.0,0.0,17097.0,7.2,18614.0,220.0,71.0,620.0,-328.0,22.0,1709.7,14.0,2.0,0.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,16477.0,7.2,18942.0,207.0,52.0,-620.0,328.0,20.7,1647.7
4495418857.0,1.0,17.0,2.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,17075.0,7.0,18491.0,234.0,44.0,1224.0,625.0,23.4,1707.5,18.0,2.0,1.0,7.0,6.0,4.0,2.0,1.0,1.0,0.0,15851.0,6.8,17866.0,221.0,48.0,-1224.0,-625.0,22.1,1585.1
4521577993.0,0.0,16.0,2.0,0.0,7.0,9.0,6.0,0.0,0.0,0.0,0.0,16035.0,7.0,18455.0,180.0,55.0,-2691.0,-2196.0,18.0,1603.5,16.0,2.0,1.0,9.0,7.0,9.0,1.0,1.0,0.0,0.0,18726.0,7.6,20651.0,243.0,63.0,2691.0,2196.0,24.3,1872.6
4480393322.0,1.0,17.0,2.0,1.0,8.0,3.0,10.0,1.0,1.0,0.0,0.0,17967.0,7.0,18074.0,240.0,43.0,3039.0,712.0,24.0,1796.7,17.0,2.0,0.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,14928.0,6.8,17362.0,211.0,53.0,-3039.0,-712.0,21.1,1492.8
4489783029.0,1.0,14.0,4.0,1.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,17273.0,7.0,18297.0,208.0,56.0,381.0,1571.0,20.8,1727.3,15.0,2.0,0.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,16892.0,6.8,16726.0,181.0,40.0,-381.0,-1571.0,18.1,1689.2
4468657792.0,1.0,13.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,14546.0,7.0,17721.0,232.0,60.0,305.0,-443.0,23.2,1454.6,18.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14241.0,7.2,18164.0,203.0,68.0,-305.0,443.0,20.3,1424.1
4515611996.0,1.0,17.0,4.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,14639.0,6.6,17316.0,237.0,44.0,-1767.0,-2080.0,23.7,1463.9,41.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,16406.0,7.0,19396.0,258.0,70.0,1767.0,2080.0,25.8,1640.6
4520570110.0,0.0,15.0,2.0,0.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,16882.0,7.4,18988.0,191.0,57.0,-1261.0,1286.0,19.1,1688.2,16.0,3.0,1.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,18143.0,6.8,17702.0,238.0,40.0,1261.0,-1286.0,23.8,1814.3
4522596231.0,1.0,18.0,2.0,1.0,9.0,4.0,11.0,0.0,0.0,0.0,1.0,20170.0,7.2,19190.0,257.0,54.0,5619.0,3506.0,25.7,2017.0,17.0,3.0,0.0,4.0,9.0,5.0,1.0,1.0,0.0,0.0,14551.0,6.4,15684.0,198.0,44.0,-5619.0,-3506.0,19.8,1455.1
4460730840.0,1.0,24.0,5.0,1.0,13.0,4.0,16.0,1.0,1.0,0.0,0.0,20029.0,7.4,20123.0,213.0,54.0,6445.0,4988.0,21.3,2002.9,17.0,2.0,0.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,13584.0,6.0,15135.0,176.0,29.0,-6445.0,-4988.0,17.6,1358.4
4525587763.0,1.0,13.0,1.0,1.0,9.0,4.0,8.0,0.0,0.0,0.0,0.0,17260.0,7.0,19375.0,197.0,60.0,1463.0,1277.0,19.7,1726.0,14.0,2.0,0.0,4.0,9.0,4.0,0.0,0.0,0.0,0.0,15797.0,7.0,18098.0,203.0,52.0,-1463.0,-1277.0,20.3,1579.7
4458431377.0,1.0,15.0,2.0,1.0,11.0,3.0,4.0,0.0,0.0,0.0,0.0,18192.0,7.2,19823.0,221.0,50.0,2639.0,1711.0,22.1,1819.2,13.0,1.0,0.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,15553.0,7.0,18112.0,230.0,49.0,-2639.0,-1711.0,23.0,1555.3
4455400959.0,1.0,35.0,3.0,1.0,8.0,3.0,13.0,0.0,0.0,0.0,0.0,17325.0,7.0,18380.0,217.0,26.0,3454.0,2249.0,21.7,1732.5,14.0,0.0,0.0,3.0,8.0,3.0,1.0,1.0,0.0,0.0,13871.0,6.8,16131.0,193.0,48.0,-3454.0,-2249.0,19.3,1387.1
4516564229.0,0.0,12.0,1.0,0.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,16163.0,6.8,18244.0,218.0,60.0,-1828.0,-1410.0,21.8,1616.3,15.0,0.0,1.0,9.0,5.0,17.0,1.0,0.0,1.0,0.0,17991.0,7.2,19654.0,235.0,54.0,1828.0,1410.0,23.5,1799.1
4387776096.0,0.0,16.0,2.0,1.0,7.0,13.0,6.0,0.0,0.0,0.0,0.0,16039.0,6.8,16809.0,179.0,46.0,-2168.0,-2823.0,17.9,1603.9,14.0,3.0,0.0,13.0,7.0,9.0,1.0,1.0,0.0,0.0,18207.0,7.4,19632.0,185.0,46.0,2168.0,2823.0,18.5,1820.7
4419869178.0,1.0,16.0,2.0,1.0,6.0,7.0,3.0,1.0,0.0,1.0,0.0,15907.0,7.2,17910.0,206.0,55.0,-112.0,727.0,20.6,1590.7,17.0,3.0,0.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0,16019.0,6.8,17183.0,211.0,44.0,112.0,-727.0,21.1,1601.9
4508860669.0,0.0,40.0,5.0,1.0,7.0,2.0,10.0,1.0,0.0,1.0,0.0,17536.0,7.4,19146.0,211.0,63.0,4003.0,3255.0,21.1,1753.6,16.0,1.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,13533.0,6.4,15891.0,204.0,48.0,-4003.0,-3255.0,20.4,1353.3
4498323673.0,0.0,18.0,4.0,1.0,11.0,11.0,16.0,0.0,0.0,0.0,0.0,18730.0,7.0,18011.0,208.0,38.0,175.0,-532.0,20.8,1873.0,18.0,4.0,0.0,11.0,11.0,14.0,1.0,1.0,0.0,0.0,18555.0,7.0,18543.0,219.0,81.0,-175.0,532.0,21.9,1855.5
4471385992.0,1.0,19.0,7.0,1.0,6.0,2.0,5.0,1.0,1.0,0.0,0.0,16105.0,7.2,18285.0,223.0,56.0,2275.0,1667.0,22.3,1610.5,51.0,3.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,13830.0,6.8,16618.0,204.0,39.0,-2275.0,-1667.0,20.4,1383.0
4510612584.0,1.0,14.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,15843.0,6.8,17751.0,243.0,46.0,1301.0,1123.0,24.3,1584.3,15.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,14542.0,6.6,16628.0,205.0,40.0,-1301.0,-1123.0,20.5,1454.2
4526837498.0,1.0,19.0,5.0,1.0,10.0,0.0,14.0,1.0,1.0,0.0,0.0,20302.0,7.0,18149.0,212.0,52.0,7577.0,2363.0,21.2,2030.2,16.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12725.0,6.6,15786.0,165.0,48.0,-7577.0,-2363.0,16.5,1272.5
4516544412.0,1.0,16.0,4.0,0.0,10.0,4.0,9.0,1.0,0.0,1.0,2.0,20236.0,7.0,18603.0,257.0,36.0,6161.0,5326.0,25.7,2023.6,12.0,1.0,1.0,4.0,10.0,6.0,1.0,1.0,0.0,0.0,14075.0,5.8,13277.0,146.0,40.0,-6161.0,-5326.0,14.6,1407.5
4506260681.0,1.0,17.0,8.0,1.0,10.0,9.0,12.0,2.0,1.0,1.0,0.0,17869.0,6.8,17341.0,193.0,46.0,664.0,515.0,19.3,1786.9,22.0,3.0,0.0,9.0,10.0,9.0,0.0,0.0,0.0,0.0,17205.0,6.6,16826.0,202.0,37.0,-664.0,-515.0,20.2,1720.5
4483620406.0,0.0,19.0,2.0,0.0,3.0,6.0,1.0,1.0,0.0,1.0,0.0,14499.0,7.0,18406.0,201.0,68.0,-3079.0,-1816.0,20.1,1449.9,13.0,4.0,1.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,17578.0,7.2,20222.0,245.0,63.0,3079.0,1816.0,24.5,1757.8
4471057382.0,0.0,18.0,1.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,13705.0,6.4,16018.0,184.0,40.0,-4651.0,-3870.0,18.4,1370.5,14.0,3.0,1.0,9.0,3.0,8.0,1.0,1.0,0.0,0.0,18356.0,7.2,19888.0,223.0,71.0,4651.0,3870.0,22.3,1835.6
4522487757.0,0.0,19.0,4.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,13685.0,6.6,16729.0,182.0,52.0,-4011.0,-2271.0,18.2,1368.5,17.0,4.0,1.0,7.0,2.0,6.0,2.0,1.0,1.0,0.0,17696.0,7.2,19000.0,243.0,62.0,4011.0,2271.0,24.3,1769.6
4524367614.0,1.0,13.0,0.0,1.0,5.0,10.0,6.0,0.0,0.0,0.0,0.0,15366.0,6.8,16496.0,200.0,40.0,-2698.0,-2969.0,20.0,1536.6,17.0,0.0,0.0,10.0,5.0,8.0,2.0,1.0,1.0,0.0,18064.0,7.2,19465.0,221.0,52.0,2698.0,2969.0,22.1,1806.4
4456973095.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,14175.0,6.6,17400.0,234.0,60.0,-1769.0,-2076.0,23.4,1417.5,15.0,4.0,1.0,4.0,0.0,6.0,1.0,1.0,0.0,0.0,15944.0,7.4,19476.0,249.0,56.0,1769.0,2076.0,24.9,1594.4
4476153650.0,0.0,52.0,7.0,0.0,6.0,5.0,11.0,1.0,1.0,0.0,0.0,15975.0,6.6,16937.0,197.0,46.0,-166.0,-337.0,19.7,1597.5,19.0,4.0,1.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,16141.0,6.8,17274.0,231.0,39.0,166.0,337.0,23.1,1614.1
4494291659.0,0.0,13.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,13099.0,5.8,14520.0,191.0,28.0,-3521.0,-4416.0,19.1,1309.9,15.0,1.0,0.0,7.0,1.0,8.0,1.0,1.0,0.0,0.0,16620.0,7.2,18936.0,247.0,44.0,3521.0,4416.0,24.7,1662.0
4458373823.0,1.0,17.0,5.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,15578.0,7.4,19730.0,249.0,64.0,611.0,1554.0,24.9,1557.8,14.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14967.0,6.8,18176.0,245.0,59.0,-611.0,-1554.0,24.5,1496.7
4525383403.0,0.0,12.0,1.0,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,14218.0,6.2,15368.0,200.0,49.0,-4511.0,-4211.0,20.0,1421.8,17.0,3.0,0.0,13.0,2.0,18.0,1.0,1.0,0.0,0.0,18729.0,7.4,19579.0,213.0,44.0,4511.0,4211.0,21.3,1872.9
4472012387.0,1.0,16.0,1.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,15198.0,7.0,18952.0,231.0,67.0,-1157.0,-84.0,23.1,1519.8,14.0,0.0,0.0,7.0,2.0,9.0,1.0,1.0,0.0,0.0,16355.0,7.4,19036.0,211.0,48.0,1157.0,84.0,21.1,1635.5
4526047622.0,1.0,14.0,0.0,1.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,17474.0,7.4,19214.0,238.0,52.0,3295.0,2840.0,23.8,1747.4,14.0,3.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,14179.0,6.6,16374.0,229.0,36.0,-3295.0,-2840.0,22.9,1417.9
4464534299.0,1.0,16.0,2.0,1.0,9.0,3.0,13.0,1.0,0.0,1.0,0.0,17786.0,7.4,19357.0,235.0,52.0,3090.0,1008.0,23.5,1778.6,17.0,3.0,0.0,3.0,9.0,2.0,1.0,1.0,0.0,0.0,14696.0,7.2,18349.0,215.0,60.0,-3090.0,-1008.0,21.5,1469.6
4480350578.0,1.0,18.0,1.0,1.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,17082.0,7.2,19192.0,224.0,59.0,2388.0,1600.0,22.4,1708.2,36.0,2.0,0.0,3.0,7.0,2.0,1.0,1.0,0.0,0.0,14694.0,7.0,17592.0,224.0,49.0,-2388.0,-1600.0,22.4,1469.4
4485783788.0,0.0,15.0,0.0,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,15711.0,7.4,19278.0,210.0,57.0,-204.0,1135.0,21.0,1571.1,19.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,15915.0,7.0,18143.0,229.0,58.0,204.0,-1135.0,22.9,1591.5
4473966825.0,1.0,36.0,5.0,0.0,4.0,4.0,6.0,1.0,1.0,0.0,0.0,16112.0,7.2,18545.0,240.0,62.0,451.0,1068.0,24.0,1611.2,14.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,15661.0,7.0,17477.0,236.0,53.0,-451.0,-1068.0,23.6,1566.1
4526382734.0,0.0,11.0,2.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,15700.0,7.2,17892.0,190.0,59.0,-2943.0,-1203.0,19.0,1570.0,14.0,1.0,1.0,8.0,4.0,6.0,2.0,1.0,1.0,1.0,18643.0,7.2,19095.0,225.0,45.0,2943.0,1203.0,22.5,1864.3
4522483751.0,1.0,42.0,3.0,1.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,17885.0,7.0,18417.0,209.0,52.0,1419.0,557.0,20.9,1788.5,12.0,2.0,0.0,8.0,8.0,7.0,1.0,1.0,0.0,0.0,16466.0,7.0,17860.0,187.0,47.0,-1419.0,-557.0,18.7,1646.6
4475134384.0,1.0,31.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,15705.0,6.6,17630.0,230.0,57.0,856.0,-268.0,23.0,1570.5,134.0,2.0,0.0,3.0,2.0,6.0,1.0,1.0,0.0,0.0,14849.0,7.0,17898.0,219.0,56.0,-856.0,268.0,21.9,1484.9
4452362820.0,0.0,11.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13364.0,6.6,16851.0,203.0,63.0,-5088.0,-3911.0,20.3,1336.4,17.0,2.0,1.0,8.0,0.0,8.0,2.0,1.0,1.0,0.0,18452.0,7.6,20762.0,259.0,60.0,5088.0,3911.0,25.9,1845.2
4454677034.0,0.0,15.0,4.0,0.0,8.0,11.0,9.0,1.0,0.0,1.0,0.0,17080.0,7.2,18330.0,196.0,41.0,-2247.0,-1938.0,19.6,1708.0,17.0,2.0,1.0,11.0,8.0,6.0,0.0,0.0,0.0,0.0,19327.0,7.4,20268.0,227.0,60.0,2247.0,1938.0,22.7,1932.7
4455218616.0,1.0,14.0,0.0,1.0,11.0,2.0,15.0,0.0,0.0,0.0,0.0,17395.0,6.8,17215.0,170.0,40.0,3298.0,1038.0,17.0,1739.5,14.0,4.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,14097.0,6.6,16177.0,210.0,44.0,-3298.0,-1038.0,21.0,1409.7
4526234148.0,1.0,18.0,5.0,0.0,8.0,7.0,6.0,1.0,0.0,1.0,0.0,17498.0,7.2,19132.0,240.0,34.0,744.0,927.0,24.0,1749.8,19.0,5.0,1.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,16754.0,7.2,18205.0,199.0,47.0,-744.0,-927.0,19.9,1675.4
4517196528.0,1.0,13.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,17649.0,7.4,19655.0,276.0,50.0,2194.0,2684.0,27.6,1764.9,14.0,0.0,1.0,4.0,6.0,3.0,1.0,1.0,0.0,0.0,15455.0,6.8,16971.0,221.0,58.0,-2194.0,-2684.0,22.1,1545.5
4517734414.0,1.0,12.0,1.0,1.0,10.0,2.0,5.0,1.0,1.0,0.0,0.0,18717.0,7.4,20051.0,247.0,57.0,4865.0,4641.0,24.7,1871.7,15.0,0.0,0.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,13852.0,6.6,15410.0,191.0,32.0,-4865.0,-4641.0,19.1,1385.2
4503773782.0,1.0,39.0,2.0,1.0,4.0,4.0,5.0,1.0,1.0,0.0,0.0,15736.0,7.2,18719.0,231.0,56.0,131.0,1381.0,23.1,1573.6,15.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,15605.0,7.0,17338.0,246.0,43.0,-131.0,-1381.0,24.6,1560.5
4410686846.0,0.0,17.0,4.0,0.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,13800.0,6.4,15275.0,165.0,44.0,-4921.0,-2826.0,16.5,1380.0,17.0,3.0,1.0,12.0,3.0,16.0,1.0,1.0,0.0,0.0,18721.0,7.0,18101.0,208.0,60.0,4921.0,2826.0,20.8,1872.1
4526094722.0,0.0,16.0,4.0,0.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,15772.0,6.8,17144.0,204.0,40.0,-1502.0,-429.0,20.4,1577.2,16.0,3.0,1.0,8.0,7.0,11.0,2.0,1.0,1.0,0.0,17274.0,6.8,17573.0,225.0,44.0,1502.0,429.0,22.5,1727.4
4526825925.0,1.0,17.0,5.0,1.0,7.0,7.0,5.0,1.0,1.0,0.0,0.0,16825.0,7.4,19699.0,229.0,48.0,389.0,1652.0,22.9,1682.5,42.0,1.0,0.0,7.0,7.0,8.0,1.0,0.0,1.0,0.0,16436.0,7.0,18047.0,194.0,47.0,-389.0,-1652.0,19.4,1643.6
4526662466.0,0.0,12.0,3.0,1.0,7.0,5.0,8.0,1.0,0.0,1.0,0.0,17315.0,6.8,18122.0,229.0,50.0,1792.0,217.0,22.9,1731.5,40.0,2.0,0.0,5.0,7.0,8.0,1.0,1.0,0.0,0.0,15523.0,6.8,17905.0,226.0,47.0,-1792.0,-217.0,22.6,1552.3
4519524460.0,0.0,17.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,14144.0,6.8,17041.0,208.0,42.0,-1122.0,-643.0,20.8,1414.4,16.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,15266.0,6.8,17684.0,230.0,46.0,1122.0,643.0,23.0,1526.6
4526148132.0,1.0,13.0,3.0,1.0,5.0,4.0,4.0,1.0,1.0,0.0,0.0,16328.0,6.8,17531.0,223.0,62.0,1192.0,836.0,22.3,1632.8,14.0,4.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,15136.0,6.4,16695.0,219.0,52.0,-1192.0,-836.0,21.9,1513.6
4510326831.0,1.0,15.0,5.0,1.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,15135.0,7.0,17610.0,213.0,59.0,-1161.0,-1685.0,21.3,1513.5,16.0,5.0,0.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,16296.0,7.4,19295.0,251.0,58.0,1161.0,1685.0,25.1,1629.6
4525621331.0,0.0,19.0,4.0,0.0,9.0,6.0,10.0,0.0,0.0,0.0,0.0,17719.0,7.0,18085.0,215.0,44.0,618.0,-308.0,21.5,1771.9,15.0,4.0,1.0,6.0,9.0,7.0,1.0,1.0,0.0,0.0,17101.0,7.2,18393.0,213.0,84.0,-618.0,308.0,21.3,1710.1
4527165791.0,0.0,17.0,8.0,1.0,8.0,8.0,12.0,0.0,0.0,0.0,0.0,16291.0,6.4,16508.0,180.0,33.0,-870.0,-1348.0,18.0,1629.1,34.0,5.0,0.0,8.0,8.0,11.0,1.0,1.0,0.0,0.0,17161.0,7.0,17856.0,207.0,46.0,870.0,1348.0,20.7,1716.1
4521180315.0,0.0,17.0,0.0,1.0,5.0,6.0,3.0,1.0,0.0,1.0,0.0,15048.0,6.6,16313.0,209.0,47.0,-2099.0,-2717.0,20.9,1504.8,18.0,0.0,0.0,6.0,5.0,6.0,1.0,1.0,0.0,0.0,17147.0,7.4,19030.0,239.0,55.0,2099.0,2717.0,23.9,1714.7
4513313637.0,0.0,13.0,6.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,14155.0,6.6,16974.0,226.0,46.0,-1735.0,-1786.0,22.6,1415.5,17.0,3.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,15890.0,7.0,18760.0,258.0,59.0,1735.0,1786.0,25.8,1589.0
4459784621.0,0.0,11.0,1.0,0.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,15102.0,6.8,18032.0,174.0,68.0,-5691.0,-2006.0,17.4,1510.2,14.0,2.0,1.0,9.0,5.0,8.0,2.0,1.0,1.0,2.0,20793.0,7.4,20038.0,226.0,56.0,5691.0,2006.0,22.6,2079.3
4485854145.0,0.0,16.0,2.0,0.0,6.0,13.0,7.0,0.0,0.0,0.0,0.0,15522.0,6.8,16999.0,182.0,55.0,-3819.0,-2264.0,18.2,1552.2,14.0,4.0,1.0,13.0,6.0,16.0,1.0,1.0,0.0,0.0,19341.0,7.2,19263.0,220.0,40.0,3819.0,2264.0,22.0,1934.1
4489994401.0,1.0,14.0,9.0,0.0,11.0,6.0,12.0,1.0,0.0,1.0,0.0,17850.0,7.4,18858.0,204.0,64.0,1926.0,3729.0,20.4,1785.0,17.0,0.0,1.0,6.0,11.0,8.0,1.0,1.0,0.0,0.0,15924.0,6.4,15129.0,167.0,39.0,-1926.0,-3729.0,16.7,1592.4
4513778272.0,0.0,14.0,0.0,1.0,8.0,8.0,8.0,1.0,1.0,0.0,0.0,16720.0,6.8,16905.0,181.0,48.0,-1884.0,-2885.0,18.1,1672.0,13.0,3.0,0.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,18604.0,7.4,19790.0,248.0,66.0,1884.0,2885.0,24.8,1860.4
4475476612.0,1.0,159.0,4.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,17321.0,7.6,19677.0,238.0,48.0,703.0,477.0,23.8,1732.1,15.0,1.0,1.0,7.0,8.0,6.0,1.0,1.0,0.0,0.0,16618.0,7.2,19200.0,212.0,68.0,-703.0,-477.0,21.2,1661.8
4502735326.0,1.0,16.0,1.0,1.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,16672.0,7.0,18698.0,210.0,58.0,-521.0,860.0,21.0,1667.2,13.0,4.0,0.0,6.0,7.0,11.0,1.0,1.0,0.0,0.0,17193.0,7.0,17838.0,250.0,48.0,521.0,-860.0,25.0,1719.3
4526608631.0,1.0,20.0,3.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,15426.0,7.4,19072.0,230.0,79.0,711.0,1245.0,23.0,1542.6,15.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,14715.0,6.8,17827.0,255.0,54.0,-711.0,-1245.0,25.5,1471.5
4472905174.0,1.0,17.0,3.0,1.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,16404.0,7.0,19029.0,246.0,43.0,736.0,1019.0,24.6,1640.4,15.0,3.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,15668.0,6.8,18010.0,203.0,73.0,-736.0,-1019.0,20.3,1566.8
4527426713.0,1.0,21.0,4.0,0.0,11.0,3.0,14.0,1.0,1.0,0.0,0.0,18293.0,7.2,19481.0,218.0,52.0,2685.0,1151.0,21.8,1829.3,19.0,5.0,1.0,3.0,11.0,4.0,0.0,0.0,0.0,0.0,15608.0,7.0,18330.0,228.0,55.0,-2685.0,-1151.0,22.8,1560.8
4526326638.0,0.0,84.0,3.0,1.0,5.0,7.0,4.0,1.0,1.0,0.0,0.0,16605.0,7.0,17961.0,207.0,69.0,31.0,-189.0,20.7,1660.5,17.0,2.0,0.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0,16574.0,7.0,18150.0,207.0,63.0,-31.0,189.0,20.7,1657.4
4492351873.0,0.0,15.0,0.0,1.0,10.0,10.0,8.0,0.0,0.0,0.0,1.0,18544.0,6.4,17072.0,182.0,60.0,1060.0,7.0,18.2,1854.4,39.0,2.0,0.0,10.0,10.0,11.0,1.0,1.0,0.0,0.0,17484.0,6.8,17065.0,174.0,36.0,-1060.0,-7.0,17.4,1748.4
4438396733.0,1.0,17.0,3.0,1.0,12.0,5.0,14.0,1.0,1.0,0.0,0.0,18499.0,7.0,17823.0,210.0,36.0,3473.0,2812.0,21.0,1849.9,15.0,1.0,0.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,15026.0,6.2,15011.0,204.0,20.0,-3473.0,-2812.0,20.4,1502.6
4509930075.0,1.0,14.0,2.0,1.0,6.0,3.0,10.0,0.0,0.0,0.0,0.0,16911.0,6.8,17876.0,224.0,44.0,1913.0,842.0,22.4,1691.1,14.0,3.0,0.0,3.0,6.0,3.0,1.0,1.0,0.0,0.0,14998.0,6.8,17034.0,222.0,55.0,-1913.0,-842.0,22.2,1499.8
4512073832.0,1.0,15.0,3.0,1.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,16963.0,7.0,17857.0,212.0,45.0,707.0,730.0,21.2,1696.3,13.0,2.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,16256.0,6.6,17127.0,200.0,50.0,-707.0,-730.0,20.0,1625.6
4520909804.0,1.0,40.0,3.0,1.0,9.0,5.0,3.0,2.0,1.0,1.0,0.0,17669.0,7.4,20105.0,218.0,64.0,2227.0,2792.0,21.8,1766.9,15.0,2.0,0.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,15442.0,6.8,17313.0,203.0,40.0,-2227.0,-2792.0,20.3,1544.2
4500305709.0,0.0,15.0,2.0,0.0,6.0,10.0,8.0,1.0,1.0,0.0,0.0,15875.0,7.0,18029.0,191.0,60.0,-2901.0,-1904.0,19.1,1587.5,17.0,1.0,1.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,18776.0,7.2,19933.0,230.0,56.0,2901.0,1904.0,23.0,1877.6
